text,type,gemini,deepseek,kimi
概率风险评估,方法,0,1,0
模块/组件级管理器,系统,0,1,0
模块,模块,0,1,0
模块健康管理,方法,1,0,0
模块健康管理设计,技术,0,0,1
模块化多电平技术,技术,0,1,1
模块化的硬件体系结构,技术,0,0,1
模块化管理思想,概念,1,1,0
模块化自动测试设备,设备,1,0,0
模块化自动测试设备（MATE）,设备,0,0,1
模块单元层PHM,层次,0,1,0
模块单元层PHM,系统,1,0,0
模块可靠性（module reliability）,参数,0,0,1
模块支持层,层次,0,1,0
模块支持层,层级,1,0,0
模块支持层,组件,0,1,0
模块支持层,软件层,0,1,0
模块的可靠性,影响因素,1,0,0
模块级,层次,0,1,0
模块级测试,结构,0,1,0
模型估计的精度,性能指标,1,0,0
模型准确性,性能指标,1,0,0
模型参数,参数,0,0,1
模型在不降低预测精度的情况下能显著减少计算时间,研究结果,0,0,1
模型定阶,方法,0,1,0
模型推导,技术,0,1,0
模型提高了预测正确率,研究结果,0,0,1
模型收敛加速,研究结果,0,1,0
模型法,方法,1,0,0
模型法,模型,0,1,0
模型的有效性,研究结果,1,0,1
模型的求解精度比传统的SVM要高,研究结果,0,0,1
模型的精度,性能指标,1,0,0
模型精度提高27%,研究结果,0,1,0
模型自更新实验验证,研究结果,0,0,1
模型覆盖率,性能指标,1,0,0
模型覆盖率,技术,0,0,1
模型覆盖率,指标,0,1,0
模型训练过拟合问题,研究问题,1,0,0
模型调用次数,性能指标,1,0,0
模型跟踪,技术,0,1,0
模型辨识法,方法,1,0,0
模型辨识法,模型,0,1,0
模型阶数,性能指标,1,0,0
模型降阶方法,技术,0,1,0
模型降阶方法,方法,1,0,0
模型预测包线范围内，涡扇发动机模型在稳态和动态过程中关键参数预测精度可靠,研究结果,0,0,1
模型驱动,方法,1,0,0
模型驱动方法,方法,2,1,0
模式向量,参数,1,0,1
模式向量法,方法,1,0,0
模式向量法,算法,0,0,1
模式识别,概念,0,1,0
模式识别技术,方法,1,0,0
模态切换,技术,1,0,0
模拟剖经网络方法,技术,0,0,1
模拟测试电路,硬件,1,0,0
模拟测试电路,硬件组件,0,1,0
模拟神经网络方法,方法,0,1,0
模拟程度高,研究结果,1,0,0
模糊BP神经网络,模型,1,0,0
模糊Petri网,模型,1,0,0
模糊专家系统,模型,0,1,0
模糊信息粒化,算法,1,1,1
模糊切换方法,方法,1,0,0
模糊切换方法,算法,0,0,1
模糊合成运算,算法,0,1,0
模糊层次分析法,方法,1,0,0
模糊差分方法,方法,0,1,0
模糊差分方法,算法,0,0,1
模糊性,概念,0,1,0
模糊控制器,控制器,0,1,0
模糊控制理论,理论,1,0,0
模糊推理,技术,0,0,1
模糊推理,方法,0,1,0
模糊推理,算法,3,2,0
模糊推理方法,方法,1,0,0
模糊推理方法,算法,0,2,1
模糊故障Petri网,模型,1,0,0
模糊故障诊断专家系统,子系统,0,1,0
模糊故障诊断专家系统,系统,1,0,1
模糊数学理论,理论,1,0,0
模糊时间序列预测方法,算法,1,1,0
模糊时间序列预测模型,算法,0,0,1
模糊理论,方法,1,1,0
模糊理论,模型,1,0,0
模糊理论,理论,2,0,0
模糊理论,算法,1,0,0
模糊神经网络,方法,0,1,0
模糊神经网络,模型,1,1,1
模糊神经网络,算法,1,0,0
模糊综合评价法,方法,0,1,0
模糊综合评价法,算法,1,0,1
模糊综合评判,方法,1,0,0
模糊综合评判,模型,0,1,0
模糊综合评判原理,原理,1,0,0
模糊综合评判模型,模型,0,0,1
模糊综合评判法,方法,0,2,0
模糊综合评判法,算法,1,0,1
模糊融合,方法,1,0,0
模糊融合,算法,0,1,1
模糊逻辑,技术,0,1,1
模糊逻辑,方法,1,0,1
模糊逻辑,模型,3,2,2
模糊逻辑,算法,3,6,3
模糊逻辑,算法/模型,1,0,0
模糊逻辑推理,方法,0,1,0
模糊逻辑推理,算法,1,2,0
模糊逻辑推论,技术,0,0,1
模糊逻辑推论,算法,1,1,0
模糊逻辑故障诊断方法,方法,0,1,0
模糊集理论,理论,1,0,0
横向数据流,信息流,0,1,1
横向数据流,数据流,0,1,0
横向数据流,概念,1,0,0
欠定问题,研究结果,0,1,0
次级辐射,概念,1,0,0
欧几里得距离(ED),性能指标,1,0,0
欧几里得距离,性能指标,0,1,0
欧委会原子能指令,组织,0,1,0
欧氏距离,性能指标,1,0,0
欧氏距离,概念,1,0,0
欧氏距离,算法,0,1,0
欧氏距离健康评估方法,算法,1,1,0
欧氏距离模型,模型,0,0,1
欧洲,组织,0,0,1
欧洲战斗机EF-2000“台风”,飞机型号,1,0,0
欧洲空客公司,组织/机构,1,0,0
欧洲联合标志航空电子系统结构联合委员会,组织,0,1,1
欧洲航空安全局,机构,0,1,0
欧盟,机构/组织,1,0,0
欧盟,组织,0,1,1
欧直公司,公司,0,1,0
欧阳小平,人物,0,0,1
正向推理,方法,1,1,0
正向推理,算法,1,0,1
正向推理有故障的概率值马上变成1,研究结果,1,0,0
正向流程平台,平台,0,1,0
正向设计,概念/术语,1,0,0
正向设计流程,流程,0,1,0
正常状态,故障,0,1,0
正确有效，能够适用于复杂非线性模型，能适应飞行状态变化和舵面操纵变化，能在故障发生后快速检测出故障并准确定位故障，能较准确地估计出舵面损伤程度,研究结果,0,0,1
正确率,性能指标,1,0,0
正负电子,粒子,0,1,0
武器系统,系统,1,0,0
武器舱门驱动状态,parameter,0,1,0
武器装备,系统,0,1,0
歼击机PHM系统,系统,1,0,0
歼击机结构故障检测系统,系统,0,1,0
残余函数 (RF),函数,1,0,0
残差,参数,0,1,1
残差,技术术语,1,0,0
残差,概念/组件,1,0,0
残差修正GM(1,1)预测模型,模型,1,0,0
残差偏移距离,函数,1,0,0
残差偏移距离,算法,0,0,1
残差决策算法,算法,1,1,1
残差嵌套式长短期记忆和注意力机制模型,算法,0,1,0
残差序列,参数,0,1,0
残差方差,参数,0,0,1
残差检验,模型,0,0,1
残差神经网络(ResNet),模型,1,0,0
残差神经网络,模型,0,1,0
残量统计量Q,性能指标,1,0,0
残量统计量Q,算法,0,0,1
段司正,作者,0,0,1
每台发动机每年可节约1～2万美元,研究结果,1,0,0
每年节约维修费用约6000万美元,研究结果,1,0,0
每架飞机空调冷却子系统每年该有21次非例行维修任务,研究结果,1,0,0
每次飞行风险,实体,0,1,0
每次飞行风险,性能指标,1,0,1
每次飞行风险为0.912×10⁻⁹,研究结果,1,0,0
每次飞行风险为0.954×10⁻⁹,研究结果,1,0,0
每次飞行风险为1.18×10⁻⁹,研究结果,1,0,0
比例共轭梯度法,方法,1,0,0
比例共轭梯度法,算法,0,1,1
比较法,方法,1,0,0
比较真空度裂纹监测,方法,0,1,0
比较真空度裂纹监测传感器,传感器,0,1,0
比较真空度裂纹监测技术,技术,1,0,1
民机PHM维修任务分析,研究,0,0,1
民机环控系统的数字孪生模型,模型,1,0,0
民机维修间隔风险评估模型,模型,0,0,1
民机预测性维修白皮书,政策,0,0,1
民机预测性维修白皮书,标准,1,0,0
民用大型飞机,飞机,0,1,0
民用涡扇发动机,研究对象,0,0,1
民用航空,研究领域,0,1,0
民用航空发动机,设备,0,1,0
民用飞机健康管理系统,技术,0,0,1
民用飞机持续适航阶段事件风险评估流程,模型,0,1,0
民用飞机电源系统,系统,1,1,0
民航空勤人员,研究对象,1,0,1
民航飞机健康管理系统,系统,0,1,0
民航飞机故障数据,数据集,0,1,0
气候传感器,传感器,0,1,0
气动热力机理,理论/思想,1,0,0
气动热力计算模型,模型,1,1,0
气压能,技术,1,0,0
气源系统,系统,0,0,1
气路传感器,传感器,0,1,0
气路健康参数,参数,1,1,0
气路健康参数估计,性能指标,0,0,1
气路健康参数在线估计器,模型,0,0,1
气路健康参数的（理想）估计器,模型,1,0,0
气路分析和性能趋势跟踪,功能,0,1,0
气路分析和性能趋势跟踪,技术,0,0,1
气路分析模型,模型,0,1,0
气路分析法,技术,0,0,1
气路分析法,方法,2,0,0
气路分析法模型,模型,0,1,0
气路分析（GPA）方法,方法,1,0,0
气路参数,参数,0,1,0
气路性能故障,概念,1,0,0
气路故障,故障,0,1,0
气路故障检测和隔离,功能,1,0,0
气路故障模拟方法,方法,1,0,0
气路故障模拟方法,模型,0,1,1
气路故障诊断,技术,1,1,0
气路故障诊断技术,技术,2,0,0
气路故障诊断技术,方法,0,1,0
气路故障诊断系统,模型,0,0,1
气路故障诊断系统,系统,1,2,0
气路故障诊断系统可以更早地检测和隔离包含间歇性故障在内的各种气路故障,研究结果,0,0,1
气路故障预测,研究问题,1,0,0
气隙长度,参数,0,0,1
氮化镓,材料,1,0,0
水下目标识别模型,模型,0,0,1
水下目标识别的知识表示及推理,研究,0,0,1
水下目标识别系统,系统,0,0,1
水分离器,组件,0,1,0
水分离器,部件,0,1,0
水分离器出口温度,参数,1,1,0
水务数据共享,概念,0,0,1
汇流条电压,参数,0,1,0
汇流条电流,参数,0,1,0
汉胜公司,组织/人名,1,0,0
汉莎技术公司,公司,0,1,0
汉莎科技,机构,1,0,0
池化层,组件,0,1,0
池程芝,人物,1,0,0
池程芝主任,人物,0,1,1
污染度(NAS),参数,0,0,1
污水处理信息化,概念,0,0,1
汽车制造,应用,0,1,0
汽车制造,应用领域,1,0,0
汽车制造,行业,0,1,1
沈玉龙,人物,0,0,1
沈阳航空航天大学,机构,0,1,0
沈阳飞机设计研究所,机构,0,1,0
沙普利加性解释,模型,1,0,0
河北机车技师学院,机构,0,0,1
油压,参数,1,1,0
油压的采集和分析,方法,1,0,0
油压采集和分析,功能,0,0,1
油品传感器OCM,传感器,1,0,0
油槽温度（OTA）,参数,0,0,1
油液光谱分析,技术,0,1,0
油液是否泄漏,概念,1,0,0
油液污染度控制,关键技术,0,1,0
油液污染度控制,问题,1,0,0
油液泄漏,故障,1,0,0
油液泄漏故障,故障,0,1,0
油液温度参数,参数,0,1,0
油温控制,关键技术,0,1,0
油温控制,问题,1,0,0
油滤污染,故障,0,1,0
油滤污染信号,参数,0,1,0
油管裂纹,实体,0,1,0
油管裂纹,故障模式,0,1,0
油管裂纹,研究对象,1,0,0
油箱内气体压力,参数,0,0,1
油箱或输油管破裂,故障,1,1,0
油箱燃油温度,parameter,0,1,0
油门杆角度,参数,0,1,0
泄漏系数,参数,0,1,0
泄漏系数,性能指标,0,0,1
泄漏量,参数,1,1,1
法国宇航公司,公司,0,1,0
法国宇航公司,研究机构,1,0,0
法国欧直公司,研究机构,1,0,0
法国武器装备总署,组织,0,1,0
泛化性,性能指标,1,0,0
泛化性改善,研究结果,0,1,0
泛化能力,性能指标,1,0,0
波克斯-詹金斯方法,模型,0,1,0
波克斯-詹金斯方法,算法,0,0,1
波控芯片UCC28C43,组件,0,1,0
波音727,飞机型号,1,1,1
波音737-800型飞机,设备,0,1,0
波音737,飞机型号,1,0,1
波音737飞机故障记录,数据集,0,1,0
波音747-400,飞机型号,2,1,1
波音757/767,飞机型号,1,1,0
波音777,飞机型号,2,2,2
波音777飞机,设备,1,0,0
波音787,产品,2,1,0
波音787,实体,0,1,0
波音787,飞机型号,1,3,4
波音787机组信息与维修系统,技术,0,0,1
波音787机组信息与维修系统,系统,1,1,0
波音787飞机,产品,1,0,0
波音787飞机基于云计算的远程故障诊断方法研究,研究,0,0,1
波音B787,组织,0,0,1
波音B787,飞机型号,1,0,0
波音,公司,1,3,1
波音,组织/公司,1,0,0
波音公司,公司,1,1,4
波音公司,机构,3,2,0
波音公司,机构/公司,1,0,0
波音公司,研究机构,1,0,0
波音公司,组织,1,5,1
波音公司,组织机构,3,0,0
波音公司三推理机,模型/架构,1,0,0
注意力机制,技术,1,0,1
注意力机制,机制,0,2,0
注意力机制,算法,2,0,1
泰瑞达公司,组织,0,1,0
泵出口压力信号,参数,0,1,0
泵备份技术,方法,0,1,0
泵泄漏,故障,0,1,0
洛克希德C-130J,组织,0,0,1
洛克希德·马丁公司,公司,0,0,1
洛克希德·马丁公司,机构/公司,1,0,0
洛克希德·马丁公司,组织,0,2,1
洛克希德·马丁公司,组织机构,1,0,0
洛克希德马丁公司,组织机构,1,0,0
洛克德·马丁公司,机构,0,1,0
洛马,组织/公司,1,0,0
洛马公司,机构,1,1,0
洛马公司,组织,0,1,0
洛马公司,组织机构,0,0,1
洛马公司区域管理,模型/架构,1,0,0
活动图,图,0,1,0
活动图,图表类型,1,0,0
活动图,模型,1,0,0
流动控制技术,技术,1,0,0
流盘信号带宽,性能指标,1,0,0
流盘信号带宽最大100MHz,研究结果,1,0,0
流盘时间,性能指标,1,0,0
流盘时间长达13小时,研究结果,1,0,0
流量,参数,1,1,0
流量下降,性能指标,0,1,0
流量比例因子,参数,0,1,0
流量较原设计点降低11%,研究结果,1,0,0
流量退化参数,性能指标,0,1,0
测点,技术领域,1,0,0
测试,技术,1,0,0
测试、预测与健康管理技术,技术,0,0,1
测试仪,元件,0,0,1
测试优化问题,技术,0,1,0
测试参数已突破2万个,研究结果,1,0,0
测试性,性能指标,0,1,1
测试性,技术,0,1,1
测试性,概念,0,1,0
测试性模型,模型,1,0,0
测试性设计,技术,0,0,1
测试性设计与验证,问题,0,1,0
测试性设计和BIT技术,技术,0,1,0
测试性试验技术,概念,0,0,1
测试性验证,方法,1,0,0
测试性验证与量化评估,技术,0,1,1
测试性验证与量化评估一体化平台,平台,1,0,0
测试总线,硬件组件,0,1,0
测试最大误差,性能指标,1,0,0
测试最大误差为0.19dB,研究结果,1,0,0
测试标准化问题,技术,0,1,0
测试维护成本,性能指标,1,0,0
测试维护操作接口,接口,0,0,1
测试覆盖率,性能指标,1,0,1
测试覆盖率,指标,0,1,0
测试设备,设备,0,1,0
测试误差 J_train,性能指标,1,0,0
测试误差,性能指标,0,1,0
测试误差百分比,性能指标,1,0,0
测试误差百分比小于5%,研究结果,1,0,0
测量向量,参数,0,1,0
测量噪声,参数,1,1,0
测量扭矩,实体,0,1,0
测量结果均出现向近电极区域偏移的现象,研究结果,0,0,1
浙江大学,机构,1,1,0
浙江大学流体传动及控制国家重点实验室,机构,0,0,1
海军,组织机构,0,0,1
海军装备研究院航空所,机构,0,1,0
海军陆战队,组织机构,0,0,1
海尔法II导弹,装备,0,1,1
海拔高度,参数,0,1,0
海王直升机,装备,1,0,0
海豚直升机,飞机,0,1,0
海量数据,数据,0,1,0
海量数据挖掘,技术,1,1,0
海麻雀导弹,装备,0,1,1
海麻雀项目,项目,0,0,1
消除不可重现故障和重测合格现象,目标,0,1,0
消除常规检查,目标,0,1,0
涡扇发动机,实体,0,1,0
涡扇发动机,物理对象,1,0,0
涡扇发动机数学模型,模型,1,0,0
涡扇发动机试飞数据模型辨识方法,算法,1,0,0
涡扇发动机试飞数据模型辨识方法具有通用性,研究结果,0,0,1
涡扇发动机退化仿真数据集,数据集,0,1,0
涡扇发动机非线性部件级模型,模型,1,0,0
涡流传感器,传感器,0,2,2
涡流传感器,硬件,1,0,0
涡流传感器,设备,1,0,0
涡流传感薄膜,传感器,1,0,0
涡流叶片末端传感器,技术,0,1,1
涡流薄膜传感器,传感器,0,1,0
涡流薄膜裂纹监测,方法,0,1,0
涡流阵列传感器,传感器,0,1,0
涡流阵列裂纹监测,技术,0,0,1
涡轮出口温度,参数,0,1,0
涡轮前燃气温度,参数,0,1,0
涡轮叶片,部件,1,1,0
涡轮叶片寿命将降低1倍,研究结果,1,0,0
涡轮后温度,参数,0,1,0
涡轮后温度控制器,控制器,0,1,0
涡轮后温度控制回路,回路,0,1,0
涡轮导向叶片,部件,0,1,0
涡轮盘,研究对象,1,0,0
涡轮盘,部件,0,1,0
涡轮盘裂纹,实体,0,1,0
涡轮盘裂纹,研究对象,1,0,0
涡轮落压比,参数,0,1,0
涡轮落温比,参数,0,1,0
涡轮转子叶片,部件,0,1,0
涡轮间隙控制系统关闭,故障类型,0,1,1
液体火箭发动机泄漏故障,故障,0,1,0
液体状态机,模型,1,0,0
液冷压力值(入口),parameter,0,1,0
液冷压力值(出口),parameter,0,1,0
液冷温度值(入口),parameter,0,1,0
液冷温度值(出口),parameter,0,1,0
液压助力器,系统/部件,1,0,0
液压式传感器,传感器,0,1,0
液压机械装置(HMU),部件,1,0,0
液压油污染,故障类型,1,1,0
液压油泄漏,故障类型,1,0,0
液压油液中固体污染物,污染物,0,0,1
液压油混入空气,故障类型,1,1,0
液压泵,部件,0,1,0
液压泵泄漏,故障,1,0,0
液压泵泄漏,故障模式,0,1,0
液压泵输油故障,故障模式,1,1,0
液压系统,系统,1,1,0
液压系统,设备,0,1,0
液压系统故障诊断与定位,模型,1,0,0
液压缸,参数,0,1,0
液压能,技术,1,0,0
液压能源系统,系统,0,1,0
液压能源系统设计,系统/部件,1,0,0
液压驱动型四足机器人对角小跑步态本体水平位置控制方法,研究,0,0,1
液压高压化,技术,0,0,1
