semantic_pattern,syntactic_key,display_path,example,path_len,title,subject,object
方法 → 结合 → Model,nn->nsubj->rcmod->pobj->root->root->dobj->rcmod->conj->nsubj->nn->prnmod->punct->punct->nn->nn->conj,"故障(nn) — 预测(nsubj) — 面临(rcmod) — 问题(pobj) — 针对(root) — 提出(root) — 方法(dobj) — 改进(rcmod) — 结合(conj) — 框架(nsubj) — 记忆(nn) — LSTM(prnmod) — ,(punct) — )(punct) — 神经(nn) — 网络(nn) — 模型(conj)",[多模型融合故障预测方法] → [改进LSTM神经网络模型],17,基于多模型融合的航空电子产品故障预测方法,多模型融合故障预测方法,改进LSTM神经网络模型
方法 → 结合 → Model,nn->nn->nn->nn->dobj->conj->root->dobj->nn->nn->nn,维修(nn) — 间隔(nn) — 风险(nn) — 评估(nn) — 方法(dobj) — 提出(conj) — 结合(root) — 模型(dobj) — 机队(nn) — 风险(nn) — 评估(nn),[民用飞机维修间隔风险评估方法] → [机队风险评估模型],11,民用飞机维修间隔风险评估方法研究,民用飞机维修间隔风险评估方法,机队风险评估模型
方法 → 结合 → 框架,nn->nsubj->rcmod->pobj->root->root->dobj->rcmod->conj->nsubj->amod->nn,故障(nn) — 预测(nsubj) — 面临(rcmod) — 问题(pobj) — 针对(root) — 提出(root) — 方法(dobj) — 改进(rcmod) — 结合(conj) — 框架(nsubj) — 集成(amod) — 学习(nn),[多模型融合故障预测方法] → [集成学习框架],12,基于多模型融合的航空电子产品故障预测方法,多模型融合故障预测方法,集成学习框架
方法 → 满足 → 需求,nn->nsubj->rcmod->pobj->root->root->dobj->assmod->amod->nn,故障(nn) — 预测(nsubj) — 面临(rcmod) — 问题(pobj) — 针对(root) — 满足(root) — 需求(dobj) — 保障(assmod) — 自主(amod) — 维护(nn),[多模型融合故障预测方法] → [自主维护保障],10,基于多模型融合的航空电子产品故障预测方法,多模型融合故障预测方法,自主维护保障
方法 → 满足 → 需求,nn->nn->nn->conj->cpm->rcmod->dobj->nn,PHM(nn) — 诊断(nn) — 能力(nn) — 评估(conj) — 的(cpm) — 基于(rcmod) — 方法(dobj) — 外场(nn),[PHM诊断能力外场评估和验证方法] → [小样本条件下外场评估的工程实际需要],8,飞机PHM系统故障诊断能力外场验证模型,PHM诊断能力外场评估和验证方法,小样本条件下外场评估的工程实际需要
Model → 引入 → 技术,punct->prnmod->punct->nn->nn->conj->nn->nsubj->conj->rcmod->dobj->root->root->dobj->nn,",(punct) — LSTM(prnmod) — )(punct) — 神经(nn) — 网络(nn) — 模型(conj) — 记忆(nn) — 框架(nsubj) — 结合(conj) — 改进(rcmod) — 方法(dobj) — 提出(root) — 引入(root) — 机制(dobj) — Dropout(nn)",[改进LSTM神经网络模型] → [Dropout机制],15,基于多模型融合的航空电子产品故障预测方法,改进LSTM神经网络模型,Dropout机制
方法 → 采用 → 算法,nn->nsubj->rcmod->pobj->root->root->dobj->nn,故障(nn) — 预测(nsubj) — 面临(rcmod) — 问题(pobj) — 针对(root) — 采用(root) — 算法(dobj) — Adaboosting(nn),[多模型融合故障预测方法] → [Adaboosting算法],8,基于多模型融合的航空电子产品故障预测方法,多模型融合故障预测方法,Adaboosting算法
方法 → 采用 → 算法,assm->nn->nsubj->assmod->root->root->conj->dep->dobj->amod->amod,的(assm) — 故障(nn) — 预测(nsubj) — 设备(assmod) — 是(root) — 提出(root) — 进行(conj) — 采用(dep) — 算法(dobj) — 改进(amod) — 遗传(amod),[基于多深度置信网络模型融合的故障预测方法] → [改进遗传算法],11,基于多深度置信网络融合的航空电子设备故障预测,基于多深度置信网络模型融合的故障预测方法,改进遗传算法
算法 → 滤除 → 问题,nn->dobj->root->root->pobj->rcmod->nsubj,Adaboosting(nn) — 算法(dobj) — 采用(root) — 针对(root) — 问题(pobj) — 面临(rcmod) — 预测(nsubj),[Adaboosting算法] → [预测误差],7,基于多模型融合的航空电子产品故障预测方法,Adaboosting算法,预测误差
方法 → 使用 → Dataset,nn->nsubj->rcmod->cpm->nn,故障(nn) — 预测(nsubj) — 面临(rcmod) — 的(cpm) — 退化(nn),[多模型融合故障预测方法] → [NASA锂电池退化数据集],5,基于多模型融合的航空电子产品故障预测方法,多模型融合故障预测方法,NASA锂电池退化数据集
Dataset → 用于 → 任务,cpm->nn->rcmod->pobj->root->root->conj->dobj->nn,的(cpm) — 退化(nn) — 面临(rcmod) — 问题(pobj) — 针对(root) — 采用(root) — 进行(conj) — 验证(dobj) — 仿真(nn),[NASA锂电池退化数据集] → [仿真验证],9,基于多模型融合的航空电子产品故障预测方法,NASA锂电池退化数据集,仿真验证
方法 → 具有 → 性能,nn->nsubj,故障(nn) — 预测(nsubj),[多模型融合故障预测方法] → [高预测精度],2,基于多模型融合的航空电子产品故障预测方法,多模型融合故障预测方法,高预测精度
方法 → 优于 → Model,nn->nsubj->rcmod->pobj->root->root->dobj->rcmod->conj->nsubj->nn->prnmod->punct->nn->nn,故障(nn) — 预测(nsubj) — 面临(rcmod) — 问题(pobj) — 针对(root) — 提出(root) — 方法(dobj) — 改进(rcmod) — 结合(conj) — 框架(nsubj) — 记忆(nn) — LSTM(prnmod) — )(punct) — 神经(nn) — 网络(nn),[多模型融合故障预测方法] → [BP神经网络],15,基于多模型融合的航空电子产品故障预测方法,多模型融合故障预测方法,BP神经网络
方法 → 优于 → Model,nn->nsubj->rcmod->pobj->root->root->dobj->rcmod->conj->nsubj->nn->prnmod->punct,"故障(nn) — 预测(nsubj) — 面临(rcmod) — 问题(pobj) — 针对(root) — 提出(root) — 方法(dobj) — 改进(rcmod) — 结合(conj) — 框架(nsubj) — 记忆(nn) — LSTM(prnmod) — ,(punct)",[多模型融合故障预测方法] → [经典LSTM],13,基于多模型融合的航空电子产品故障预测方法,多模型融合故障预测方法,经典LSTM
状态特征 → 存在强耦合关系 → 影响因素,nn->nn->nn->nn->nn->nsubj->pccomp->prep->pobj->nn,航空(nn) — 电子(nn) — 设备(nn) — 性能(nn) — 退化(nn) — 趋势(nsubj) — 存在(pccomp) — 与(prep) — 环境(pobj) — 工作(nn),[航空电子设备性能退化趋势] → [工作环境],10,基于多深度置信网络融合的航空电子设备故障预测,航空电子设备性能退化趋势,工作环境
数据 → 存在 → 问题,nn->conj->punct->pccomp->conj->nsubj,"历史(nn) — 数据(conj) — ,(punct) — 存在(pccomp) — 存在(conj) — 分布(nsubj)",[历史数据和实时数据] → [分布差异],6,基于多深度置信网络融合的航空电子设备故障预测,历史数据和实时数据,分布差异
Problem → 是 → 评价,nn->nn->assmod->assm->nn->nsubj->root->attr->nn,航空(nn) — 电子(nn) — 设备(assmod) — 的(assm) — 故障(nn) — 预测(nsubj) — 是(root) — 难题(attr) — 业内(nn),[航空电子设备故障预测] → [业内难题],9,基于多深度置信网络融合的航空电子设备故障预测,航空电子设备故障预测,业内难题
方法 → 用于 → Problem,nn->assm->assmod->nsubj->nn->nn,故障(nn) — 的(assm) — 设备(assmod) — 预测(nsubj) — 航空(nn) — 电子(nn),[基于多深度置信网络模型融合的故障预测方法] → [航空电子设备故障预测],6,基于多深度置信网络融合的航空电子设备故障预测,基于多深度置信网络模型融合的故障预测方法,航空电子设备故障预测
方法 → 进行 → 技术,assm->nn->nsubj->assmod->root->root->conj->dobj->rcmod->dobj,的(assm) — 故障(nn) — 预测(nsubj) — 设备(assmod) — 是(root) — 提出(root) — 进行(conj) — 训练(dobj) — 含(rcmod) — Dropout(dobj),[基于多深度置信网络模型融合的故障预测方法] → [含Dropout的迁移训练],10,基于多深度置信网络融合的航空电子设备故障预测,基于多深度置信网络模型融合的故障预测方法,含Dropout的迁移训练
算法 → 用于融合 → Model,amod->amod->dobj->dep->conj->prep->pobj->nn->nn,改进(amod) — 遗传(amod) — 算法(dobj) — 采用(dep) — 进行(conj) — 对(prep) — 组(pobj) — DBN(nn) — 模型(nn),[改进遗传算法] → [DBN模型组],9,基于多深度置信网络融合的航空电子设备故障预测,改进遗传算法,DBN模型组
技术 → 提升 → Performance Metric,nn->nn->pobj->prep->conj->dep->conj->root->root->nsubj->assmod->assm->nn,DBN(nn) — 模型(nn) — 组(pobj) — 对(prep) — 进行(conj) — 采用(dep) — 进行(conj) — 提出(root) — 是(root) — 预测(nsubj) — 设备(assmod) — 的(assm) — 故障(nn),[DBN模型组融合] → [故障预测的精准度],13,基于多深度置信网络融合的航空电子设备故障预测,DBN模型组融合,故障预测的精准度
技术 → 提升 → Performance Metric,amod->dobj->root->root->nsubj,关键(amod) — 作用(dobj) — 起到(root) — 统一(root) — 飞机(nsubj),[关键技术] → [飞机综合性能],5,多电飞机电力系统及其关键技术,关键技术,飞机综合性能
方法 → 预测精度高于 → 基线模型,assm->nn->nsubj->assmod->root->root->dobj->rcmod->prep->pobj->punct->nn->punct,"的(assm) — 故障(nn) — 预测(nsubj) — 设备(assmod) — 是(root) — 提出(root) — 方法(dobj) — 融合(rcmod) — 基于(prep) — 模型(pobj) — ,(punct) — DBN(nn) — )(punct)",[基于多深度置信网络模型融合的故障预测方法] → [单一DBN模型],13,基于多深度置信网络融合的航空电子设备故障预测,基于多深度置信网络模型融合的故障预测方法,单一DBN模型
方法 → 预测精度高于 → 基线模型,assm->nn->nsubj->assmod->root->root->ccomp->conj->conj->dobj,的(assm) — 故障(nn) — 预测(nsubj) — 设备(assmod) — 是(root) — 显示(root) — 为(ccomp) — 高于(conj) — 支持(conj) — 向量机(dobj),[基于多深度置信网络模型融合的故障预测方法] → [支持向量机],10,基于多深度置信网络融合的航空电子设备故障预测,基于多深度置信网络模型融合的故障预测方法,支持向量机
方法 → 具有 → 评价,assm->nn->nsubj->assmod->root->root->prep->pobj->assmod->lobj,的(assm) — 故障(nn) — 预测(nsubj) — 设备(assmod) — 是(root) — 提出(root) — 针对(prep) — 需求(pobj) — 中(assmod) — 应用(lobj),[基于多深度置信网络模型融合的故障预测方法] → [应用价值],10,基于多深度置信网络融合的航空电子设备故障预测,基于多深度置信网络模型融合的故障预测方法,应用价值
方法 → 具有 → 评价,nn->nn->nn->nn->dobj->root->root->ccomp->dep->dobj->nn,飞机(nn) — 液压泵(nn) — 故障(nn) — 预测(nn) — 方法(dobj) — 提出(root) — 表明(root) — 实现(ccomp) — 具有(dep) — 前景(dobj) — 应用(nn),[飞机液压泵故障预测方法] → [应用前景],11,基于模糊综合评判的飞机液压泵故障预测,飞机液压泵故障预测方法,应用前景
方法 → 预测 → 故障类型,dobj->dep->rcmod->dobj->root->prep->pobj->amod,MOG-HMM(dobj) — 简称(dep) — mixture(rcmod) — 方法(dobj) — 提出(root) — 针对(prep) — 故障(pobj) — 突发(amod),[基于多状态MOG-HMM和Viterbi的预测方法] → [突发故障],8,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,基于多状态MOG-HMM和Viterbi的预测方法,突发故障
方法 → 应用于 → 研究对象,dobj->dep->rcmod->dobj->root->prep->pobj->assmod->nn,MOG-HMM(dobj) — 简称(dep) — mixture(rcmod) — 方法(dobj) — 提出(root) — 针对(prep) — 故障(pobj) — 发动机(assmod) — 航空(nn),[基于多状态MOG-HMM和Viterbi的预测方法] → [航空发动机],9,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,基于多状态MOG-HMM和Viterbi的预测方法,航空发动机
方法 → 应用于 → 研究对象,nn->nn->dobj->root->root->dep->prep->pobj->nn,组合(nn) — 预测(nn) — 方法(dobj) — 提出(root) — 验证(root) — 为(dep) — 以(prep) — 设备(pobj) — 航空(nn),[组合预测方法] → [航空设备],9,基于组合预测法的航空设备故障预测研究,组合预测方法,航空设备
方法 → 结合 → 技术,dobj->dep->rcmod->dobj->rcmod->pobj->nummod->nn->amod->nn,MOG-HMM(dobj) — 简称(dep) — mixture(rcmod) — 方法(dobj) — 基于(rcmod) — 模型(pobj) — 多(nummod) — 状态(nn) — 混合(amod) — 高斯隐马尔科夫(nn),[基于多状态MOG-HMM和Viterbi的预测方法] → [多状态混合高斯隐马尔科夫模型],10,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,基于多状态MOG-HMM和Viterbi的预测方法,多状态混合高斯隐马尔科夫模型
方法 → 结合 → 技术,nn->nn->nn->nn->dobj->conj->root->dobj->conj->nn->nn,维修(nn) — 间隔(nn) — 风险(nn) — 评估(nn) — 方法(dobj) — 提出(conj) — 结合(root) — 模型(dobj) — 预测(conj) — 部件(nn) — 故障(nn),[民用飞机维修间隔风险评估方法] → [部件故障预测],11,民用飞机维修间隔风险评估方法研究,民用飞机维修间隔风险评估方法,部件故障预测
方法 → 结合 → 技术,cc->nn->lobj->plmod->prep->root->root->nsubj->nn->nn,与(cc) — 故障(nn) — 诊断(lobj) — 中(plmod) — 于(prep) — 应用(root) — 结合(root) — 技术(nsubj) — 模式(nn) — 识别(nn),[故障识别法] → [模式识别技术],10,监视参数预测和故障识别法,故障识别法,模式识别技术
方法 → 结合 → 算法,dobj->dep->rcmod->dobj->rcmod->prep->pobj->nn,MOG-HMM(dobj) — 简称(dep) — mixture(rcmod) — 方法(dobj) — 结合(rcmod) — 和(prep) — 算法(pobj) — Viterbi(nn),[基于多状态MOG-HMM和Viterbi的预测方法] → [Viterbi算法],8,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,基于多状态MOG-HMM和Viterbi的预测方法,Viterbi算法
Model → 建立于 → 数据,dobj->dep->rcmod->dobj->root->root->prep->pobj->nn->nn,MOG-HMM(dobj) — 简称(dep) — mixture(rcmod) — 方法(dobj) — 提出(root) — 建立(root) — 根据(prep) — 数据(pobj) — 历史(nn) — 监测(nn),[多状态MOG-HMM模型] → [历史监测数据],10,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,多状态MOG-HMM模型,历史监测数据
Model → 确定 → 模型参数,dobj->dep->rcmod->dobj->rcmod->pobj->nn,MOG-HMM(dobj) — 简称(dep) — mixture(rcmod) — 方法(dobj) — 基于(rcmod) — 模型(pobj) — 状态(nn),[多状态MOG-HMM模型] → [状态转移矩阵],7,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,多状态MOG-HMM模型,状态转移矩阵
Model → 确定 → 模型参数,dobj->dep->rcmod->dobj->root->root->conj->dobj->conj->nn->nn,MOG-HMM(dobj) — 简称(dep) — mixture(rcmod) — 方法(dobj) — 提出(root) — 建立(root) — 确定(conj) — 状态(dobj) — 分布(conj) — 观察值(nn) — 概率(nn),[多状态MOG-HMM模型] → [观察值概率分布],11,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,多状态MOG-HMM模型,观察值概率分布
Model → 确定 → 状态,dobj->dep->rcmod->dobj->root->prep->pobj->assmod->assm->amod,MOG-HMM(dobj) — 简称(dep) — mixture(rcmod) — 方法(dobj) — 提出(root) — 针对(prep) — 故障(pobj) — 发动机(assmod) — 的(assm) — 突发(amod),[多状态MOG-HMM模型] → [突发故障状态],10,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,多状态MOG-HMM模型,突发故障状态
算法 → 解码 → 状态,nn->pobj->prep->rcmod->dobj->rcmod->pobj->nn,Viterbi(nn) — 算法(pobj) — 和(prep) — 结合(rcmod) — 方法(dobj) — 基于(rcmod) — 模型(pobj) — 状态(nn),[Viterbi算法] → [当前状态],8,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,Viterbi算法,当前状态
算法 → 处理 → 数据,nn->pobj->prep->rcmod->dobj->root->root->conj->prep->pobj->rcmod->cpm->nn,Viterbi(nn) — 算法(pobj) — 和(prep) — 结合(rcmod) — 方法(dobj) — 提出(root) — 建立(root) — 解码(conj) — 对(prep) — 数据(pobj) — 采集(rcmod) — 的(cpm) — 观测(nn),[Viterbi算法] → [新采集的观测数据],13,基于多状态MOG-HMM和Viterbi的航空发动机突发故障预测,Viterbi算法,新采集的观测数据
